,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
836,ucv,contabilidad,"Planeamiento tributario y su incidencia en las infracciones tributarias en Mypes del centro comercial Gamarra la Victoria, 2020","La investigación tiene como objetivo determinar si el planeamiento tributario incide en las infracciones tributarias de las empresas en estudio. La metodología de la investigación es de tipo aplicada, diseño no experimental ...","Carnero Flores, Rosa Maribel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66851/Carnero_FRM-SD.pdf
837,ucv,contabilidad,"Gestión de viáticos y cumplimiento de metas de los colaboradores internos de la sede central de SEDAPAR, Arequipa 2021","Toda empresa proyecta su éxito en el cumplimiento de metas, de aquí la importancia de que los investigadores exploren y den a conocer todos aquellos factores asociados para potenciarlos y lograr mejores resultados. En ...","Masías Gutiérrez, Cesar Augusto",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66869/Mas%c3%adas_GCA-SD.pdf
838,ucv,contabilidad,"Los costos de importación de repuestos para mejorar la rentabilidad de la empresa Corporación A & C Import EIRL, Chiclayo","La presente investigación titulada “Los costos de importación de repuestos para mejorar la rentabilidad de la empresa Corporación A & C Import EIRL, Chiclayo” tuvo como objetivo elaborar una propuesta de plan de costeo de ...","Villalobos Pasapera, Rosalinda Paola; Yrene Carrasco, José Edilbrando",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66687/Villalobos_PRP-Yrene_CJE-SD.pdf
839,ucv,contabilidad,"Análisis de los factores del sistema de control interno en la empresa constructora Compact Maquinarias SAC. Piura, 2019","La presente investigación, se realizó en la Empresa Constructora Compact Maquinarias SAC. Cuyo objetivo general fue analizar los factores del sistema de control interno y su desarrollo en la empresa constructora Compact ...","Cordova Peña, Liliana Veronica",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66848/Cordova_PLV-SD.pdf
840,ucv,contabilidad,"Control de rendición de viáticos y su impacto en la gestión financiera en la Unidad Ejecutora 303 Educación Bagua, Amazonas","En esta investigación denominada como control de rendición de viáticos y su impacto en la gestión financiera de la Unidad Ejecutora 303 Ugel Bagua, Amazonas, tuvo como objetivo determinar el impacto de rendición de ...","Carranza Olivera, Deivi Deiner; Ynfante Patiño, Cristhian David",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66671/Carranza_ODD-Ynfante_PCD-SD.pdf
841,ucv,contabilidad,"Cultura tributaria y cumplimiento de las obligaciones tributarias de los comerciantes del Distrito de Livitaca–Cusco, periodo 2020","En el presente estudio , el objetivo de investigación fue establecer la relación entre la cultura tributaria y el cumplimiento de obligaciones de tipo tributarias que tienen los comerciantes del distrito de Livitaca Cusco ...","García Montesinos, Lucio David; Ochoa Andia, Mariela",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66662/Garc%c3%ada_MLD-Ochoa_AM-SD.pdf
842,ucv,contabilidad,"Solvencia y su incidencia en la rentabilidad en una empresa textil registrada en la Superintendencia de Mercado de Valores, 2014-2018","El objetivo de la investigación fue determinar la incidencia de la solvencia en la rentabilidad en una empresa textil registrada en la Superintendencia de Mercado de Valores, 2014-2018. Así mismo, los aspectos metodológicos ...","Cruz Servan, Harold Moisés; Domínguez Estrada, Antony Brayan",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66789/Cruz_SHM-Dom%c3%adnguez_EAB-SD.pdf
843,ucv,contabilidad,"El leasing y la fuente de financiamiento de la empresa servicios generales Jumana E.I.R.L. Lima, 2021","La presente investigación tiene el objetivo de determinar la relación que existe entre el leasing y la fuente de financiamiento de la Empresa Servicios Generales Jumana E.I.R.L. Lima, 2021, el tipo de investigación fue ...","Martínez Díaz, Hanny Stefany; Ordinola Carrasco de Seas, Jasmin",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66767/Mart%c3%adnez_DHS-Ordinola_CJ-SD.pdf
844,ucv,contabilidad,"Propuesta de aplicativo móvil y las contingencias tributarias en las ventas del sector inmobiliario, Chiclayo","La investigación presente se planteó como objetivo proponer un aplicativo móvil que reduzca las contingencias tributarias en las ventas del sector inmobiliario, Chiclayo. La metodología fue descriptiva, propositivo, ...","Risco López, Carlos Humberto; Vásquez Eugenio, Erika Lisbet",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66645/Risco_LCH_Vasquez_EEL-SD.pdf
845,ucv,contabilidad,"Comercio electrónico y su influencia en la evasión tributaria en tiempos de Covid – 19, en empresas electrónicas, Huanta - Ayacucho, 2020","Esta investigación tiene como objetivo general: Determinar la influencia del comercio electrónico en la evasión tributaria en tiempos de COVID – 19, en empresas electrónicas, Huanta - Ayacucho, 2020. Para lo cual se ...","Nolasco Aguado, Zinthia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66547/Nolasco_AZ-SD.pdf
846,ucv,contabilidad,Evasión tributaria en la renta de cuarta categoría en el Centro Comercial San Andrés de la ciudad del Cusco 2020,"El presente trabajo de investigación titulado Evasión tributaria en la renta de cuarta categoría en el centro comercial san Andrés de la ciudad del cusco 2020, tiene como objetivo determinar las causas de la evasión ...","Alagon Fernandez, Evelyng",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66646/Alagon_FE-SD.pdf
847,ucv,contabilidad,"Evasión tributaria y recaudación fiscal en los comerciantes del Mercado Modelo Tumbes, 2021",La evasión tributaria es la acción de incumplimiento de las normas tributarias a las que estamos sujetos lo cual supone dejar de pagar totalmente o una parte de nuestros tributos al estado. Eliminando la evasión ...,"Donayre Lavalle, Sarita Andrea",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66541/Donayre_LSA-SD.pdf
848,ucv,contabilidad,"La cultura tributaria y su influencia en la informalidad de los comerciantes del mercado Julio Vásquez Acuña, ciudad de Chota, Cajamarca","El presente trabajo de investigación titulada: La cultura tributaria y su influencia en la informalidad de los comerciantes del mercado Julio Vásquez Acuña, ciudad de Chota, Cajamarca, tuvo como objetivo general analizar ...","Bustamante López, Luz Guisela; Cieza Delgado, Nancy Magali",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66613/Bustamante_LLG-Cieza_DNM-SD.pdf
849,ucv,contabilidad,Impuesto a la renta y evasión de Impuestos en los policlínicos de la avenida Próceres de la independencia en San Juan de Lurigancho 2020,"La presente investigación fue realizada bajo el enfoque cuantitativo, en donde el tipo de estudio realizado es descriptivo - correlacional siendo el diseño no experimental; la muestra es de 02 policlínicos (Tucumán y San ...","Sánchez Coronado, Edgar Enrique",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66754/S%c3%a1nchez_CEE-SD.pdf
850,ucv,contabilidad,Auditoría de gestión para mejorar la eficiencia de la Sub Gerencia recursos humanos de la municipalidad de José Leonardo Ortiz,"La presente investigación titulada Auditoría de Gestión para mejorar la eficiencia de la Sub Gerencia Recursos Humanos de la Municipalidad de José Leonardo Ortiz, tiene como objetivo principal, plantear una auditoría ...","Castro Calderón, Cristhian; Sosa Neyra, César Augusto",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66570/Castro_CC_Sosa_NCA-SD.pdf
851,ucv,contabilidad,"Evaluación de riesgos y la planificación financiera de la empresa Tagumedica S.A., 2020","En la presente investigación, se realizó la indagación presentada como objetivo determinar la influencia de la Evaluación de riesgos y la planificación financiera de la empresa Tagumedica S.A. 2020, presentando un diseño ...","Condori Cañari, Hugo Miguel; López Félix, Cindia Giovanna",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66544/Condori_CHM-L%c3%b3pez_FCG-SD.pdf
852,ucv,contabilidad,"Rendimiento de la administradora de Fondo de Pensiones Prima y su efecto en la rentabilidad del afiliado, distrito de Trujillo","La investigación titulada Rendimiento de la Administradora de Fondos de Pensiones Prima y su efecto en la Rentabilidad del afiliado, distrito de Trujillo se desarrolló con el fin de obtener beneficios para la Administradora ...","Obezo Gutiérrez, Luigui Stefano",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66532/Obezo_GLS-SD.pdf
853,ucv,contabilidad,"Planeamiento tributario y contingencias tributarias en la empresa de transportes Sur Horizonte SRL, Juliaca – 2021","La tesis Planeamiento tributario y contingencias tributarias en la empresa de transportes Sur Horizonte SRL, Juliaca-2021 se ha realizado con el objetivo de analizar la relación entre el planeamiento tributario y las ...","Mayta Cuela, Cindy Melissa; Vilca Miranda, Aydy",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66538/Mayta_CCM-Vilca_MA-SD.pdf
854,ucv,contabilidad,"El retorno sobre el patrimonio neto en la empresa MINSUR SA, período 2017-2019.","En el Perú la minería está considerada como uno de los principales ejes económicos del país; por lo tanto, el presente trabajo tiene el propósito de analizar la incidencia del ratio de rentabilidad del patrimonio ROE ...","Medina Arbi, Evelyn",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66494/Medina_AE-SD.pdf
855,ucv,contabilidad,"Control previo y las cuentas por pagar en el área de tesorería del hospital de Andahuaylas, año 2020","La presente investigación lleva como título “Control previo y las cuentas por pagar en el área de tesoreria del Hospital de Andahuaylas, año 2020”, mismo que considero analizar de qué manera el Control Previo se relaciona ...","Mamani Goyzueta, Wilfredo; Quiñones Sayco, Mariano",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66521/Mamani_GW-Qui%c3%b1ones_SM-SD.pdf
856,ucv,contabilidad,"Costo por órdenes para sincerar la utilidad bruta en la empresa Molinera Serviagro Atencio S.A.C., Tarapoto, periodo 2019","Este trabajo tuvo como finalidad principal Determinar la relación entre el costo por órdenes específicas y la utilidad bruta en la empresa Serviagro Atencio S.A.C., Tarapoto, periodo 2019. Para lograr el objetivo se ...","Cachique Girano, Rosana; Ruíz Vásquez, Evelyn",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66542/Cachique_GR-Ru%c3%adz_VE-SD.pdf
857,ucv,contabilidad,"Gestión de desvalorización de inventarios y la percepción del impuesto a la renta en Estaciones de Servicio Oropesa, Cusco 2020","El presente trabajo de investigación titulado Gestión de desvalorización de inventarios y la percepción del Impuesto a la Renta en Estaciones de Servicio Oropesa, Cusco 2020, tiene como objetivo general analizar la ...","Campana Azurin, Daysi; Fernandez Baca Mayhua, Sugey Nargueli",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66519/Campana_AD-Fernandez_BMSN-SD.pdf
858,ucv,contabilidad,"Ingresos de actividades ordinarias y su incidencia en los estados financieros de las empresas del sector construcción en Lima Metropolitana, 2019","La presente investigación titulada “Ingresos de actividades ordinarias y su incidencia en los estados financieros de las empresas del sector construcción en Lima Metropolitana, 2019”, tiene como objetivo determinar la ...","Angeles Alba, Norma Karina",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66543/Angeles_ANK-SD.pdf
859,ucv,contabilidad,Fortalecimiento del control interno para mejorar la gestión contable de la comisión de usuarios lateral-6 Buena Vista – Chao,"La presente investigación que se coloca a disposición, tuvo como objetivo general elaborar un fortalecimiento del control interno para mejorar la gestión contable de la comisión de usuarios Lateral – 6 Buena Vista – Chao, ...","Cardenas Iglesias, Leslie Pierina; Urbina Tapia, Leidy Medali",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66526/Cardenas_ILP-Urbina_TLM-SD.pdf
860,ucv,contabilidad,"El canon minero y el presupuesto de la municipalidad distrital de Conchucos, provincia de Pallasca, región de Ancash, periodo 2017 - 2019","La presente investigación busca determinar la relación del canon minero y el presupuesto de la municipalidad distrital de Conchucos, provincia de Pallasca, región Ancash, periodo 2017-2019. La investigación es tipo de ...","Bermudez Ruiz, Lisset Emeling",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66523/Bermudez_RLE-SD.pdf
861,ucv,contabilidad,"Control de inventario y rentabilidad de las ferreterías del distrito de Calca – Cusco, en el periodo 2019","La presente investigación titulada: “Control de inventario y rentabilidad de las ferreterías del distrito de Calca – Cusco, en el periodo 2019”, tiene como objetivo principal determinar la relación que existe entre el ...","Holgado Carazas, Daniela; Vargas Mora, Cleis Huisi",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66518/Holgado_CD-Vargas_MCH-SD.pdf
862,ucv,contabilidad,"Análisis del control de existencias, en el Supermercado Peruano, Ate 2020","El presente trabajo de investigación tiene como objetivo analizar el control de existencias en el Supermercado Peruano, ubicado en el distrito de Ate, del mismo modo ha tenido como problema general ¿Cuál es la situación ...","Carpio Quispe, Yojan Víctor",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66432/Carpio_QYV-SD.pdf
863,ucv,contabilidad,"La cultura tributaria y el impuesto predial de la Municipalidad Provincial de Calca, Cusco 2020","La presente investigación tuvo como objetivo determinar de qué manera la cultura tributaria se relaciona con el impuesto predial de la Municipalidad Provincial de Calca, Cusco 2020. La investigación fue correlacional, ...","Ríos Orcon, Leonardo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67124/Rios_OL-SD.pdf
864,ucv,contabilidad,"Percepción del Control Interno y nivel de satisfacción de Cuentas por Cobrar Comerciales, Hospital Santa María del Socorro Ica, 2020","El objetivo del presente estudio fue Analizar la relación de la percepción del control interno y nivel de satisfacción de Cuentas por Cobrar Comerciales, Hospital Santa María del Socorro Ica, 2020. El tipo de Investigación ...","Angulo Tipiana, Miriam Griselda; González Rojas, Ana Delia",2020,https://repositorio.ucv.edu.pe
865,ucv,contabilidad,"Financiamiento y su incidencia en la gestión empresarial del sector de salud privado, distrito de San Juan de Miraflores, 2017-2019","El presente desarrollo de investigación pertenece a la línea de investigación Finanzas, denominado: “Financiamiento y su incidencia en la gestión empresarial del sector de salud privado, distrito de San Juan de Miraflores, ...","Alegre Morales, Flor de Sulamita",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66770/Alegre_MFDS-SD.pdf
866,ucv,contabilidad,"Impuesto selectivo al consumo y su incidencia en el costo de producción de las empresas cerveceras en el distrito de Miraflores, año 2019","La presente investigación “Impuesto selectivo al consumo y su incidencia en el costo de producción de las empresas cerveceras en el distrito de Miraflores, año 2019” tiene como propósito confirmar cuanto incide el impuesto ...","Torres Alvarez, Carlos Andre",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66416/Torres_ACA-SD.pdf
867,ucv,contabilidad,"Grado de satisfacción del control interno y el nivel de flujo de efectivo del grupo Ramco SAC, Ica – 2020","El objetivo principal del presente estudio fue analizar la relación entre el Grado de Satisfacción del Control Interno y el Nivel de Flujo de Efectivo del Grupo Ramco SAC, Ica – 2020. La Investigación fue aplicada, ...","Fuentes Luque, Zunilda Eudmila; Garcia Calderon, Lisbeth Guadalupe",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66520/Fuentes_LZE-Garcia_CLG-SD.pdf
868,ucv,contabilidad,"Análisis de las detracciones en la empresa Craleh Ingenieros y Contadores S.A.C., periodo 2019 - 2020","Las detracciones en una empresa son relevantes para el pago de obligaciones, estas deben ser determinadas adecuadamente, el presente estudio está enfocado en Analizar las detracciones en la empresa Craleh Ingenieros y ...","Quispe Huanca, Mayumi; Mayo Cornejo, Yashira Margot",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66441/Mayo_CYM-Quispe_HM-SD.pdf
869,ucv,contabilidad,"Gestión del financiamiento y percepción de la rentabilidad financiera de las microempresas, sección calzado del Centro Comercial Molino, Cusco – 2020","Del presente trabajo de investigación, tiene como objetivo Analizar la relación de la gestión del Financiamiento y percepción de la Rentabilidad Financiera en las microempresas, sección calzado del centro comercial Molino ...","Cruz Alarcón, Nancy Bruna",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66385/Cruz_ANB-SD.pdf
870,ucv,contabilidad,"El servicio de control simultaneo y la ejecución presupuestal en la Municipalidad Provincial de Puno, año 2020","El presente trabajo de investigación que titula: “El servicio de Control Simultaneo y la Ejecución Presupuestal en la Municipalidad Provincial de Puno, año 2020, tuvo como objetivo general Determinar la relación entre ...","Astete Aguilar, Fredi Juan",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66384/Astete_AFJ-SD.pdf
871,ucv,contabilidad,"Percepción del control interno y gestión de tesorería en la Municipalidad Distrital de Rondocan, Cusco, 2021","La investigación Percepción del Control Interno y Gestión de Tesorería en la Municipalidad Distrital de Rondocan, Cusco, 2021, tiene como objetivo: analizar la relación entre la percepción del control interno y la gestión ...","Auccatinco Zelada, Sandra; Auccatinco Zelada, Celina",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66406/Auccatinco_ZS-Auccatinco_ZC-SD.pdf
872,ucv,contabilidad,"Planeamiento tributario y su relación con la rentabilidad del Centro Comercial el Molino I distrito Santiago, periodo 2019","El presente trabajo de investigación titulado: Planeamiento tributario y su relación con la rentabilidad del centro comercial el Molino I distrito Santiago, periodo 2019, el cual tenemos como objetivo general: Determinar ...","Pacheco Huamani, Aydee; Sotelo Serpa, Tatiana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/66866/Pacheco_HA-Sotelo_ST-SD.pdf
873,ucv,contabilidad,"Control interno y la percepción de rendición de cuentas del personal contratado, sede central del Gobierno Regional, Arequipa, 2021","La rendición de cuentas es el proceso por medio del cual los encargados de manejar fondos públicos reportan periódicamente el uso de dichos recursos y devuelven el saldo, por otro lado, el control interno engloba las ...","Roman Yañez, Brenda Silvia; Suca Montalvo, Mery Antonia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67129/Roman_YBS-Suca_MMA-SD.pdf
874,ucv,contabilidad,"Evaluación de los registros de insumos en el proceso productivo y su incidencia en los resultados financieros. Plásticos Agrícolas y Geomembranas SAC. Paita, 2017-2019","El objetivo principal de la investigación fue evaluar el nivel de incidencia del registro contable de los insumos en el proceso productivo sobre los resultados financieros. Plásticos Agrícolas y Geomembranas SAC. Paita, ...","Samamé Montenegro, Melissa",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67066/Samam%c3%a9_MM-SD.pdf
875,ucv,contabilidad,"La rentabilidad basada en el costo de venta de productos hidrobiológicos. CRISER E.I.R.L. Paita, 2015 - 2019","La presente investigación titulada la rentabilidad basada en el costo de venta de productos hidrobiológicos. CRISER E.I.R.L. Paita,2015-2019.Tuvo como objetivo general determinar la rentabilidad de la empresa. Se utilizó ...","Castillo Ramírez, Candy Araceli",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67062/Castillo_RCA-SD.pdf
876,ucv,contabilidad,"Aplicación de la norma de gestión de calidad ISO 9001 en la mejora del proceso contable. REFRIELECTRIC SAC. Piura, 2019","El presente informe de investigación tuvo como objetivo general determinar los factores de la ISO 9001 en la mejora del proceso contable de REFRIELECTRIC S.A.C, con el propósito de mejorar los procesos. El tipo de ...","Ordinola Zapata, Brenda Melissa",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67089/Ordinola_ZBM-SD.pdf
877,ucv,contabilidad,"Determinantes de la gestión empresarial en las empresas ubicadas en las zonas especiales de desarrollo. PAG SAC, Paita 2019","Las zonas especiales de desarrollo son espacios geográficos delimitados dentro del área nacional, en donde se realiza actividades industriales y se goza de algunos beneficios aduaneros y tributarios. El objetivo principal ...","Leyton Morales, Joanna Victoria",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/67083/Leyton_MJV-SD.pdf
878,ucv,contabilidad,"Sistema de control interno y su efecto en la gestión administrativa del Instituto Nacional Materno Perinatal, Cercado de Lima, 2019","La presente investigación denominada Sistema de Control Interno y su efecto en la Gestión Administrativa del Instituto Nacional Materno Perinatal, Cercado de Lima, 2019, tuvo como objetivo general determinar el efecto ...","Alcalde Otiniano, Mitzy Begoña",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62035/Alcalde_OMB-SD.pdf
879,ucv,contabilidad,"Mermas y su efecto en los estados financieros de las empresas del sector de hidrocarburos, del distrito de La Victoria – 2019","La finalidad del actual informe es precisar la relación que existe entre las mermas y Estados Financieros de las Empresas del sector de hidrocarburos del distrito de La Victoria en el año 2019, para ello se determinaron ...","Vasquez Leiva, Hugo Ernesto",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62040/Vasquez_LHE-SD.pdf
880,ucv,contabilidad,"Planeamiento tributario para optimizar las utilidades de la Empresa de Fabricación de Vidrios, Chiclayo","La presente investigación denominada; Planeamiento tributario para optimizar las utilidades de la Empresa de Fabricación de Vidrios, Chiclayo, tuvo como objetivo general; elaborar una propuesta basada en el planeamiento ...","Santisteban Santisteban, Milagros",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62011/Santisteban_SM-SD.pdf
881,ucv,contabilidad,"Costo de conceptos remunerativos y beneficios sociales del presupuesto analítico de personal de la Municipalidad Distrital de Inkawasi, Cusco, 2018-2020","Se ha desarrollado este informe en el marco de la experiencia del autor por más de 3 años, en la Oficina de Recursos Humanos específicamente en el Área de Remuneraciones de la entidad. El objetivo fue: Analizar el costo ...","Huamán Yuto, Carlos",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62015/Huam%c3%a1n_YC-SD.pdf
882,ucv,contabilidad,"Negocios digitales y su incidencia en la evasión tributaria en las empresas que comercializan productos y servicios por internet en Lima Metropolitana, año 2020","El presente informe titulado “Negocios digitales y su incidencia en la evasión tributaria en las empresas que comercializan productos y servicios por internet en Lima Metropolitana, año 2020”, tiene como objetivo ...","Lazaro Cuya, Katherine Melissa",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62064/Lazaro_CKM-SD.pdf
883,ucv,contabilidad,"Depreciación y su incidencia en los estados financieros en las Mypes del Distrito de Cercado de Lima, año 2020","El actual estudio de investigación titulado “Depreciación y su incidencia en los estados financieros en las Mypes del Distrito de Cercado de Lima, año 2020”, cuyo objetivo fue Analizar de qué manera la depreciación ...","Labán Espinoza, Mercedes Isabel",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62068/Lab%c3%a1n_EMI-SD.pdf
884,ucv,contabilidad,La liquidez en la Caja Municipal de Ahorro y Crédito Cusco S.A. Periodo 2017 - 2019,"La presente investigación tiene como finalidad analizar la situación de la liquidez de la Caja Municipal de Ahorro y Crédito Cusco S.A. en el período 2017 - 2019. El estudio se desarrolló dentro del enfoque cualitativo, ...","Navarro Zevallos, Jéssica Cecilia; Valer Carpio, Ingrid Vanessa",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62005/Navarro_ZJC-Valer_CIV-SD.pdf
885,ucv,contabilidad,Sistema de costos por órdenes de producción para mejorar la rentabilidad de un restaurante de Chiclayo,"Esta investigación tiene por objetivo diseñar un sistema de costos por órdenes de producción al Restaurante de Chiclayo, a fin de mejorar su rentabilidad al final del periodo, dado que actualmente no posee un sistema ...","Pisfil Alvines, Erika Jhoana",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62016/Pisfil_AEJ-SD.pdf
886,ucv,contabilidad,"Costo por órdenes de trabajo en la construcción de una carretera asfaltada de la empresa Caballero Contratistas Generales EIRL. Tarapoto, año 2019","En la investigación titulada, “Costo por órdenes de trabajo en la construcción de una carretera asfaltada de la empresa Caballero Contratistas Generales EIRL. Tarapoto, año 2019”, tuvo como objetivo general, describir ...","Angulo Chumbe, Jakilin Margot; Escalante Cárdenas, Juanita Indira",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/61893/Angulo_CJM-Escalante_CJI-SD.pdf
887,ucv,contabilidad,"Informes de auditoría y la implementación de recomendaciones en la sede del Gobierno Regional de Ayacucho, 2021","La investigación tuvo por objetivo, determinar la relación entre los informes de auditoría y la implementación de recomendaciones en la gestión de la Sede del Gobierno Regional de Ayacucho, 2021. Estudio desarrollado ...","Toledo Palomino, Yanet Nena",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/65705/Toledo_PYN-SD.pdf
888,ucv,contabilidad,Gestión de créditos y su relación con la morosidad de la empresa Crediscotia S.A. Tarapoto 2019,La presente investigación se realizó con la finalidad de analizar la gestión de crédito frente a la morosidad de la empresa financiera Crediscotia de la ciudad de Tarapoto en el año 2019 donde el estudio realizado es a ...,"Chujutalli Tuesta, Zuly; Vela Upiachihua, Viviana Natividad",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/61892/Chujutalli_TZ-Vela_UVN-SD.pdf
889,ucv,contabilidad,"Gastos no deducibles y su incidencia en la determinación del impuesto a la renta en empresas textiles de Comas, 2019","La presente tesis titulada “Los gastos no deducibles inciden en la determinación del impuesto a la renta en empresas textiles de comas, 2019”, se llevó a cabo con el objetivo general de determinar de qué manera los ...","Torres Gómez, Kimberly Swan Janice",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62391/Torres_GKSJ-SD.pdf
890,ucv,contabilidad,"Gestión de cobranzas y su influencia en la liquidez de la Empresa Transportes Gacela E.I.R.L, Chiclayo","La presente investigación titulada Gestión de cobranza y su influencia en la liquidez de la empresa Transportes Gacela E.I.R.L, tuvo como objetivo general Determinar la incidencia de la gestión de cobranzas en la liquidez ...","Panta Abramonte, Jhon Deivy; Ruiz Coronado, Denis Ernesto",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62351/Panta_AJD-Ruiz_CDE-SD.pdf
891,ucv,contabilidad,"Gestión administrativa y control interno en la empresa Consultoría y Constructora Inmobiliaria SAC del distrito de Tarapoto, 2020","La investigación tuvo como objetivo Conocer la relación entre gestión administrativa y control interno en la empresa Consultoría y Constructora Inmobiliaria SAC del distrito de Tarapoto, 2020. Tipo de estudio básico, ...","Cordova Zuta, Mariela; Cruzado Mejía, Neli",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62359/Cordova_ZM-Cruzado_MN-SD.pdf
892,ucv,contabilidad,"Gestión de capital de trabajo y liquidez de la Empresa Industrial Oro Verde S.A.C., periodo 2019","En esta investigación se planteó como objetivo general determinar la relación de la gestión del capital de trabajo y la liquidez de la Empresa Industrial Oro Verde S.A.C., periodo 2019. Se utilizó una metodología de tipo ...","Flores Vela, Sintia Del Pilar; Reátegui García, Katerin Rocío",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62340/Flores_VSDP-Re%c3%a1tegui_GKR-SD.pdf
893,ucv,contabilidad,"Capital de trabajo y liquidez de la empresa Ashly Confecciones SAC, periodo 2019-2020","En este trabajo se estableció como objetivo principal: Determinar la relación del capital de trabajo en la liquidez de la empresa Ashly Confecciones SAC, Morales, periodo 2019-2020. Para ello se hizo uso de una metodología ...","Díaz López, Sheyla Samanta; Lazo Sandoval, Ramiro Cesar",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62335/D%c3%adaz_LSS-Lazo_SRC-SD.pdf
894,ucv,contabilidad,Gestión tributaria para incrementar la recaudación del impuesto predial en la Municipalidad Distrital de Pomalca,"El objetivo de esta investigación fue elaborar una propuesta de una eficiente gestión tributaria para incrementar la recaudación del impuesto predial de la municipalidad distrital de Pomalca, la misma que permitirá aplicar ...","Jara Becerra, Jennifer Yahaira; Jimenez Flores, Rosmely",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62643/Jara_BJY-Jimenez_FR-SD.pdf
